StudentRef,final_cgpa,avg_gpa,min_gpa,total_semesters,failed_courses,final_major,proposed_major,math_score,english_score,composite_score,has_ajc_case,major_changed,successful_major,delayed_grad,first_year_gpa_x,struggling_y1_x,first_year_gpa_y,struggling_y1_y,first_year_gpa,struggling_y1,final_major_name,proposed_major_norm,final_major_norm,final_major_text
Sc3add218c21b7f44,2.76,2.7535714285714286,2.15,336,0,6,[B.Sc.] Electrical and Electronic Engineering,100.0,90.0,91.66666666666667,0.0,0,0,1,,,,,2.787837837837838,0.0,2,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sc3b0bc4b2ccefe0e,3.33,3.328108108108108,3.0,407,0,0,[B.Sc.] Computer Engineering,80.0,90.0,80.0,0.0,0,1,1,,,,,3.316875,0.0,5,ce,ce,[B.Sc.] Computer Engineering
Sc3cc2e7a2a050d7d,2.63,2.4549999999999996,2.28,20,0,7,[B.Sc.] Mechatronic Engineering,100.0,85.0,91.1111111111111,0.0,0,0,1,,,,,2.63,0.0,1,mechatronics,mechatronics,[B.Sc.] Mechatronic Engineering
Sc3d4af5c97bcce1c,3.04,3.045121951219512,2.6,328,0,1,[B.Sc.] Computer Science,100.0,80.0,91.1111111111111,0.0,0,1,1,,,,,3.045121951219512,0.0,4,cs,cs,[B.Sc.] Computer Science
Sc3d91c7023cda88e,3.18,3.19,3.0,20,0,6,[B.Sc.] Mechanical Engineering,100.0,100.0,97.5,0.0,0,1,1,,,,,3.38,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sc3dbd412735875ce,2.5,2.491333333333333,1.67,210,0,5,[B.Sc.] Management Information Systems,80.0,85.0,82.5,0.0,0,0,1,,,,,2.5269565217391303,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sc40f2a415aa8064a,3.64,3.6520512820512816,3.27,351,0,5,[B.Sc.] Computer Science,100.0,100.0,100.0,0.0,0,1,1,,,,,3.6467567567567563,0.0,6,cs,cs,[B.Sc.] Computer Science
Sc43321f43bf92777,2.93,2.9309523809523808,2.78,84,0,1,[B.Sc.] Computer Engineering,100.0,100.0,95.55555555555556,0.0,0,0,1,,,,,2.875,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sc43adc36916bd0f0,3.3,3.3073170731707315,3.0,328,0,4,[B.Sc.] Mechanical Engineering,100.0,85.0,92.77777777777777,0.0,0,1,1,,,,,3.2994594594594595,0.0,1,me,me,[B.Sc.] Mechanical Engineering
Sc443cead5b6964b9,1.88,1.6851851851851851,0.0,189,0,0,[B.Sc.] Management Information Systems,80.0,90.0,85.0,0.0,0,0,1,,,,,1.8761904761904762,1.0,5,mis,mis,[B.Sc.] Management Information Systems
Sc451f896aa442aa8,3.86,3.8548648648648647,3.56,370,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,3.8478125,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc47092e318d818e2,3.07,3.0553333333333335,2.5,180,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,2.9891666666666667,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc4a105143f47e7c9,2.21,2.2350000000000003,1.72,20,0,2,[B.Sc.] Computer Science,60.0,100.0,80.83333333333333,0.0,0,0,1,,,,,2.75,0.0,2,cs,cs,[B.Sc.] Computer Science
Sc4a8fa5619973f45,3.13,3.1258333333333335,2.63,324,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,1,1,,,,,3.133235294117647,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc4d478f4609e8629,2.82,2.8299999999999996,2.78,20,0,1,[B.Sc.] Computer Engineering,100.0,100.0,97.22222222222223,0.0,0,0,1,,,,,2.88,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sc4d512a6423ea3ec,3.89,3.8880952380952385,3.83,84,0,1,[B.Sc.] Computer Engineering,100.0,90.0,95.0,0.0,0,1,1,,,,,3.90625,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sc4ddac773121d8fd,3.13,3.070263157894737,2.38,380,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,1,1,,,,,3.107941176470588,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc56febcc15a5283f,2.59,2.5825000000000005,2.22,80,0,0,[B.Sc.] Business Administration,100.0,90.0,95.0,0.0,0,0,1,,,,,2.48,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc581e0ca3bfd0524,2.95,2.954473684210526,2.33,304,0,2,[B.Sc.] Computer Science,80.0,85.0,81.66666666666667,0.0,0,0,1,,,,,2.9384848484848485,0.0,2,cs,cs,[B.Sc.] Computer Science
Sc5d04500af10e266,3.18,3.1110526315789473,1.67,342,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.0521212121212122,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc5da6431b9f1104e,3.42,3.425,3.17,180,0,2,[B.Sc.] Computer Science,85.0,80.0,85.55555555555556,0.0,0,1,1,,,,,3.354,0.0,2,cs,cs,[B.Sc.] Computer Science
Sc61b21e3cf09b9bd,3.52,3.5224324324324323,2.94,333,0,2,[B.Sc.] Computer Science,90.0,85.0,87.5,0.0,0,1,1,,,,,3.495142857142857,0.0,2,cs,cs,[B.Sc.] Computer Science
Sc62f793e03a92bfe,2.83,2.731025641025641,1.75,429,0,0,[B.Sc.] Business Administration,80.0,80.0,80.0,0.0,0,0,1,,,,,2.7502941176470586,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc688bb58bfe8922f,2.94,2.9277777777777776,2.6,135,0,8,[B.Sc.] Management Information Systems,80.0,100.0,90.0,0.0,0,0,1,,,,,2.915625,0.0,8,mis,mis,[B.Sc.] Management Information Systems
Sc6c7e75db3dd7045,2.18,2.21,1.67,20,0,5,[B.Sc.] Management Information Systems,85.0,85.0,85.0,0.0,0,0,1,,,,,2.21,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sc73ecfefda52189b,2.59,2.606818181818182,1.75,110,0,0,[B.Sc.] Business Administration,60.0,90.0,66.66666666666667,0.0,0,0,1,,,,,2.61,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc796d85c04adfc02,3.07,2.8884615384615384,1.44,390,0,2,[B.Sc.] Computer Science,75.0,85.0,80.0,0.0,0,1,1,,,,,2.8513888888888888,0.0,2,cs,cs,[B.Sc.] Computer Science
Sc7d697a0ae82ae46,3.18,3.171578947368421,2.78,304,0,2,[B.Sc.] Computer Science,90.0,90.0,88.33333333333333,0.0,0,1,1,,,,,3.171818181818182,0.0,2,cs,cs,[B.Sc.] Computer Science
Sc8545f352d6b47cf,3.44,3.4595238095238097,3.11,84,0,7,[B.Sc.] Mechanical Engineering,90.0,100.0,91.66666666666667,0.0,0,1,1,,,,,3.534375,0.0,1,me,me,[B.Sc.] Mechanical Engineering
Sc8c2840f5ea4ca1c,2.63,2.6181818181818177,2.38,33,0,0,[B.Sc.] Business Administration,60.0,85.0,76.66666666666667,0.0,0,0,1,,,,,2.5799999999999996,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc8e9bb2c7ebfd025,3.67,3.67,3.67,6,0,2,[B.Sc.] Computer Science,90.0,100.0,93.33333333333333,0.0,0,1,0,,,,,3.67,0.0,2,cs,cs,[B.Sc.] Computer Science
Sc914d49c2f1cdc77,3.39,3.3786486486486482,2.94,333,0,5,[B.Sc.] Computer Science,85.0,85.0,85.0,0.0,0,1,1,,,,,3.3753125,0.0,6,cs,cs,[B.Sc.] Computer Science
Sc97ce3126d3d99f1,3.72,3.733243243243243,3.5,370,0,0,[B.Sc.] Business Administration,85.0,100.0,92.5,0.0,0,1,1,,,,,3.7384375,0.0,5,ba,ba,[B.Sc.] Business Administration
Sc98cd2d29f9ddd74,3.75,3.335277777777778,0.0,288,0,5,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.2834375,0.0,6,ba,ba,[B.Sc.] Business Administration
Sc9fb7ebc6fe07b7c,3.72,3.708292682926829,3.17,328,0,1,[B.Sc.] Computer Engineering,100.0,90.0,95.0,0.0,0,1,1,,,,,3.68972972972973,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sca2eb606a2eb876a,3.54,3.5416666666666665,3.28,180,0,2,[B.Sc.] Computer Science,90.0,85.0,86.66666666666667,0.0,0,1,1,,,,,3.5719999999999996,0.0,2,cs,cs,[B.Sc.] Computer Science
Sca361a74341dccae,3.65,3.6637837837837837,3.17,296,0,2,[B.Sc.] Computer Science,85.0,85.0,86.66666666666667,0.0,0,1,1,,,,,3.7073529411764703,0.0,2,cs,cs,[B.Sc.] Computer Science
Sca72de891e26ed78,2.72,2.723414634146341,2.17,328,0,1,[B.Sc.] Computer Engineering,100.0,85.0,92.22222222222223,0.0,0,0,1,,,,,2.6664864864864866,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Scab0eb40d3a9e8a3,2.83,2.6715384615384616,2.0,780,0,2,[B.Sc.] Computer Science,65.0,80.0,78.33333333333333,1.0,0,0,1,,,,,2.616388888888889,0.0,2,cs,cs,[B.Sc.] Computer Science
Scabb565d8ae4c300,2.69,2.6956666666666664,2.3,180,0,0,[B.Sc.] Business Administration,80.0,100.0,90.0,0.0,0,0,1,,,,,2.779583333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
Scb305d79ab2396da,3.26,3.2647222222222223,2.88,288,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.3128124999999997,0.0,5,ba,ba,[B.Sc.] Business Administration
Scb43959c0172e79a,3.9,3.891951219512195,3.61,369,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.8864102564102563,0.0,5,ba,ba,[B.Sc.] Business Administration
Scb9743697456e4d2,3.03,3.04,2.83,20,0,2,[B.Sc.] Computer Science,85.0,,85.0,0.0,0,1,1,,,,,3.25,0.0,2,cs,cs,[B.Sc.] Computer Science
Scbbe1e58e6d2c0a0,3.87,3.8661290322580646,3.63,186,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.8819999999999997,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Scbecf118614e2a2b,2.98,2.975,2.6,180,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,0,1,,,,,2.948,0.0,5,ba,ba,[B.Sc.] Business Administration
Scbf35711af116063,2.43,2.168409090909091,1.13,572,0,5,[B.Sc.] Management Information Systems,85.0,80.0,82.5,1.0,0,0,1,,,,,2.173243243243243,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Scce8777d2f4bcb23,3.74,3.7350000000000003,3.72,20,0,2,[B.Sc.] Computer Science,100.0,,100.0,0.0,0,1,1,,,,,3.75,0.0,2,cs,cs,[B.Sc.] Computer Science
Scd593f90a08c24fc,1.23,0.9864285714285714,0.25,70,0,0,[B.Sc.] Business Administration,85.0,85.0,85.0,0.0,0,0,1,,,,,0.9084615384615384,1.0,5,ba,ba,[B.Sc.] Business Administration
Scd612d5ea8e3cd85,3.35,3.361290322580645,3.1,186,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,92.77777777777777,0.0,0,1,1,,,,,3.2920000000000003,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Scda90728fe5ceeb0,3.16,3.162777777777778,2.83,288,0,2,[B.Sc.] Business Administration,90.0,100.0,95.0,0.0,0,1,1,,,,,3.162777777777778,0.0,2,ba,ba,[B.Sc.] Business Administration
Scdb766eb7ad9f439,3.05,3.0,2.39,333,0,2,[B.Sc.] Computer Science,90.0,85.0,87.5,0.0,0,1,1,,,,,2.9571428571428573,0.0,2,cs,cs,[B.Sc.] Computer Science
Scdf0fe6a11216eee,3.21,3.19,2.88,20,0,0,[B.Sc.] Business Administration,60.0,90.0,75.0,0.0,0,1,1,,,,,2.88,0.0,5,ba,ba,[B.Sc.] Business Administration
Sce2aeced6a4b7195,2.8,2.743684210526316,2.22,684,0,5,[B.Sc.] Computer Science,90.0,90.0,87.77777777777777,0.0,0,0,1,,,,,2.789375,0.0,6,cs,cs,[B.Sc.] Computer Science
Sce3598de60f0d55a,2.56,2.388666666666667,1.75,495,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,0,1,,,,,2.41,0.0,5,ba,ba,[B.Sc.] Business Administration
Sce42373c2d88a87c,2.44,2.445,2.39,20,0,3,[Bsc] Economics,90.0,85.0,87.5,0.0,0,0,1,,,,,2.5,0.0,3,[bsc] econ,[bsc] econ,[Bsc] Economics
Sce50887663bc61a7,2.71,2.71,2.67,20,0,2,[B.Sc.] Mechanical Engineering,90.0,85.0,86.66666666666667,0.0,0,0,1,,,,,2.75,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sceccb0efab329249,3.16,3.1377777777777776,2.56,288,0,0,[B.Sc.] Business Administration,80.0,80.0,76.66666666666667,0.0,0,1,1,,,,,3.0925,0.0,5,ba,ba,[B.Sc.] Business Administration
Scf3855b850a644a3,3.35,3.345,3.25,20,0,0,[B.Sc.] Business Administration,90.0,90.0,90.0,0.0,0,1,1,,,,,3.25,0.0,5,ba,ba,[B.Sc.] Business Administration
Scf919c0f2aa75584,1.94,1.7458333333333333,0.0,360,0,1,[B.Sc.] Computer Engineering,80.0,80.0,73.33333333333333,0.0,0,0,1,,,,,1.7455882352941177,1.0,4,ce,ce,[B.Sc.] Computer Engineering
Scfca952de166011e,3.94,3.9380555555555556,3.83,288,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.9380555555555556,0.0,5,ba,ba,[B.Sc.] Business Administration
Scfffad6a92ac4193,2.96,2.95,2.33,80,0,2,[B.Sc.] Mechanical Engineering,90.0,100.0,92.22222222222223,0.0,0,0,1,,,,,3.1566666666666667,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sd00f673522e3b79f,3.19,3.0010000000000003,1.5,400,0,0,[B.Sc.] Business Administration,65.0,85.0,75.0,1.0,0,1,1,,,,,3.000625,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd02d94b77424ea10,2.45,2.3548387096774195,1.94,186,0,0,[B.Sc.] Business Administration,70.0,70.0,70.0,0.0,0,0,1,,,,,2.328333333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd0538fe59e87a285,2.99,2.9833333333333334,2.72,324,0,5,[B.Sc.] Management Information Systems,70.0,,70.0,0.0,0,0,1,,,,,2.9299999999999997,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sd0902ab4e329e53f,3.62,3.6272222222222226,3.39,288,0,0,[B.Sc.] Business Administration,85.0,75.0,80.0,0.0,0,1,1,,,,,3.62,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd09f415dcf8cc376,3.31,3.3074358974358975,3.17,351,0,0,[B.Sc.] Business Administration,85.0,90.0,87.5,0.0,0,1,1,,,,,3.317878787878788,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd12571ac3ceb0a49,1.93,1.605,0.5,144,0,0,[B.Sc.] Management Information Systems,100.0,85.0,92.5,1.0,0,0,1,,,,,1.605,1.0,5,mis,mis,[B.Sc.] Management Information Systems
Sd140f929af283009,3.22,3.218571428571429,3.0,84,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.130625,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd16eaed728d39955,2.78,2.773243243243243,2.5,370,0,0,[B.Sc.] Business Administration,70.0,80.0,75.0,0.0,0,0,1,,,,,2.7745714285714285,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd1be3515f0e24b02,3.76,3.7424999999999997,3.25,80,0,2,[B.Sc.] Computer Science,85.0,100.0,92.5,0.0,0,1,1,,,,,3.6933333333333334,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd1d8d66fe6387d3a,1.77,1.7488461538461537,1.0,156,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,0,1,,,,,1.6577272727272727,1.0,5,ba,ba,[B.Sc.] Business Administration
Sd1eb18afd2fa582d,3.03,3.04,2.83,20,0,2,[B.Sc.] Computer Science,100.0,100.0,96.66666666666667,0.0,0,1,1,,,,,3.25,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd1f04250133dfa66,3.78,3.78375,3.5,320,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,100.0,0.0,0,1,1,,,,,3.78375,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sd1f0ad73adc2d0ef,2.4,2.281351351351351,1.56,666,0,2,[B.Sc.] Computer Science,100.0,100.0,93.8888888888889,0.0,0,0,1,,,,,2.1846875,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd201ed28349b2ccd,2.28,2.1961538461538463,1.38,351,0,0,[B.Sc.] Computer Science,90.0,85.0,87.5,0.0,0,0,1,,,,,2.166176470588235,0.0,5,cs,cs,[B.Sc.] Computer Science
Sd25dad7493d1af81,2.44,2.46,2.17,20,0,2,[B.Sc.] Computer Science,100.0,85.0,90.0,0.0,0,0,1,,,,,2.75,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd26798e63eefd709,2.74,2.7247222222222223,1.89,288,0,2,[B.Sc.] Computer Science,85.0,85.0,81.66666666666667,0.0,0,0,1,,,,,2.7247222222222223,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd26c12822a4b5fbd,3.05,3.0541463414634147,2.5,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,90.0,0.0,0,1,1,,,,,3.131111111111111,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sd2e064e9f20a311a,1.59,1.3189655172413792,0.0,232,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,0,1,,,,,1.3557692307692308,1.0,5,ba,ba,[B.Sc.] Business Administration
Sd2f1b9625022f13b,2.93,2.9548648648648648,2.5,333,0,0,[B.Sc.] Business Administration,90.0,100.0,95.0,0.0,0,0,1,,,,,2.9478125,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd307c8cf42a81da5,2.95,2.8436842105263156,1.94,342,0,0,[B.Sc.] Business Administration,85.0,80.0,83.33333333333333,0.0,0,0,1,,,,,2.7675,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd324cfeb217c088b,2.95,2.9507142857142856,2.11,168,0,5,[B.Sc.] Management Information Systems,70.0,90.0,80.0,0.0,0,0,1,,,,,2.953043478260869,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sd345338c554cf374,2.72,2.7029411764705884,2.22,68,0,2,[B.Sc.] Computer Science,85.0,100.0,90.55555555555556,0.0,0,0,1,,,,,2.6300000000000003,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd35519ba90d3a6d5,3.15,3.1350000000000002,2.88,20,0,3,[B.Sc.] Business Administration,70.0,90.0,80.0,0.0,0,1,1,,,,,2.88,0.0,3,ba,ba,[B.Sc.] Business Administration
Sd364fa5c2782f268,2.6,2.4617391304347827,1.29,161,0,0,[B.Sc.] Business Administration,70.0,90.0,73.33333333333333,1.0,0,0,1,,,,,2.431764705882353,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd3865eaedda0a66a,3.52,3.1472972972972975,0.0,296,0,0,[B.Sc.] Business Administration,100.0,,100.0,0.0,0,1,1,,,,,3.058484848484848,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd41f3acde654a70a,3.57,3.5761111111111115,3.33,288,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.604516129032258,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd46e6fefa0e8d1a6,3.14,3.0705128205128207,2.67,312,0,2,[B.Sc.] Computer Science,100.0,90.0,91.1111111111111,0.0,0,1,1,,,,,3.0558823529411763,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd497e3f74eb9af0f,2.94,2.8745945945945945,0.0,370,0,0,[B.Sc.] Business Administration,80.0,80.0,80.0,0.0,0,0,1,,,,,2.94875,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd4c81880d26c2870,3.1,3.101935483870968,2.78,186,0,2,[B.Sc.] Computer Science,100.0,85.0,92.5,0.0,0,1,1,,,,,3.16,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd4d1d56198fa139c,3.45,3.4629032258064516,2.9,186,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,93.8888888888889,0.0,0,1,1,,,,,3.4419999999999997,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sd52ccf5db2976ec3,3.23,3.2415,2.63,320,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,80.0,85.0,0.0,0,1,1,,,,,3.2415,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sd56f1918d28e5707,3.85,3.848378378378378,3.67,296,0,2,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.8397142857142854,0.0,2,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sd5d699ca74508270,2.74,2.75,2.5,40,0,2,[B.Sc.] Computer Science,90.0,85.0,87.77777777777777,0.0,0,0,1,,,,,3.0,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd5ee925a46db14ab,2.58,2.5733333333333333,2.06,429,0,5,[B.Sc.] Computer Science,90.0,85.0,82.5,1.0,0,0,1,,,,,2.537777777777778,0.0,6,cs,cs,[B.Sc.] Computer Science
Sd6030993259d0b22,2.42,2.3506666666666667,1.83,180,0,0,[B.Sc.] Management Information Systems,85.0,85.0,85.0,0.0,0,0,1,,,,,2.370833333333333,0.0,5,mis,mis,[B.Sc.] Management Information Systems
Sd63557a3b6cc6136,3.67,3.663888888888889,3.33,576,0,0,[B.Sc.] Business Administration,100.0,85.0,92.5,0.0,0,1,1,,,,,3.609677419354839,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd648b0f7b2691808,3.85,3.845,3.75,20,0,2,[B.Sc.] Computer Science,100.0,90.0,95.55555555555556,0.0,0,1,1,,,,,3.75,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd66f32959ed5d91a,3.71,3.7049999999999996,3.63,20,0,5,[B.Sc.] Business Administration,90.0,100.0,95.0,0.0,0,1,1,,,,,3.63,0.0,6,ba,ba,[B.Sc.] Business Administration
Sd6c5a051506871f9,1.67,1.5833333333333333,0.94,105,0,2,[B.Sc.] Computer Science,70.0,80.0,71.66666666666667,0.0,0,0,1,,,,,1.5375,1.0,2,cs,cs,[B.Sc.] Computer Science
Sd7071d55662bc441,2.52,2.4702380952380953,2.15,378,0,1,[B.Sc.] Computer Engineering,100.0,90.0,91.1111111111111,0.0,0,0,1,,,,,2.4791666666666665,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sd746885c5e5407b6,2.5,2.3155,0.75,360,0,0,[B.Sc.] Business Administration,70.0,80.0,75.0,0.0,0,0,1,,,,,2.367272727272727,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd77c3bc69fce4631,3.53,3.523170731707317,3.3,328,0,1,[B.Sc.] Computer Engineering,100.0,100.0,98.8888888888889,0.0,0,1,1,,,,,3.540277777777778,0.0,4,ce,ce,[B.Sc.] Computer Engineering
Sd7a9180041ed3703,3.21,3.19,2.88,20,0,0,[B.Sc.] Business Administration,70.0,80.0,73.33333333333333,0.0,0,1,1,,,,,2.88,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd7bcc80621dd9a52,2.91,2.923658536585366,2.1,328,0,4,[B.Sc.] Electrical and Electronic Engineering,85.0,90.0,87.77777777777777,0.0,0,0,1,,,,,2.9424324324324327,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sd7d59f3fc5d8d5f8,3.06,3.032857142857143,2.5,168,0,5,[B.Sc.] Business Administration,85.0,100.0,92.5,0.0,0,1,1,,,,,2.9791304347826086,0.0,6,ba,ba,[B.Sc.] Business Administration
Sd85a821693d924f7,2.97,2.9135714285714283,2.33,378,0,6,[B.Sc.] Mechanical Engineering,85.0,,92.5,0.0,0,0,1,,,,,2.8575,0.0,2,me,me,[B.Sc.] Mechanical Engineering
Sd8609988972b7669,3.75,3.759189189189189,3.5,333,0,0,[B.Sc.] Business Administration,100.0,100.0,100.0,0.0,0,1,1,,,,,3.7597142857142853,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd89deb02cc7bd3d0,3.12,3.036923076923077,0.0,390,0,0,[B.Sc.] Business Administration,75.0,80.0,77.5,1.0,0,1,1,,,,,3.148,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd8b3608ad6a6ccad,3.24,3.2375,3.0,80,0,2,[B.Sc.] Computer Science,100.0,90.0,95.0,0.0,0,1,1,,,,,3.243333333333333,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd8f66af1a17e569b,2.42,2.3785714285714286,2.13,14,0,0,[B.Sc.] Electrical/Electronic Engineering,70.0,,85.0,0.0,0,0,1,,,,,2.13,0.0,5,ee,ee,[B.Sc.] Electrical/Electronic Engineering
Sd9033d4673fa662f,3.94,3.9428571428571426,3.8,336,0,7,[B.Sc.] Electrical and Electronic Engineering,100.0,100.0,100.0,0.0,0,1,1,,,,,3.9486486486486485,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
Sd9211215ab0734fd,2.9,2.8903333333333334,2.6,180,0,0,[B.Sc.] Business Administration,80.0,85.0,82.5,0.0,0,0,1,,,,,2.9204166666666667,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd9424e947c128e34,3.75,3.755135135135135,3.61,296,0,2,[B.Sc.] Computer Science,100.0,90.0,95.55555555555556,0.0,0,1,1,,,,,3.748529411764706,0.0,2,cs,cs,[B.Sc.] Computer Science
Sd9462a452713db0c,3.12,2.525,1.88,20,0,2,[B.Sc.] Computer Science,100.0,100.0,97.22222222222223,0.0,0,1,1,,,,,1.8799999999999997,1.0,2,cs,cs,[B.Sc.] Computer Science
Sd965c2091209fbec,2.61,2.6026666666666665,2.38,180,0,0,[B.Sc.] Business Administration,90.0,85.0,87.5,0.0,0,0,1,,,,,2.628333333333333,0.0,5,ba,ba,[B.Sc.] Business Administration
Sd983ed760935a9d0,3.54,3.5408108108108105,2.94,296,0,5,[B.Sc.] Management Information Systems,90.0,85.0,90.55555555555556,0.0,0,1,1,,,,,3.5408108108108105,0.0,6,mis,mis,[B.Sc.] Management Information Systems
Sd9a6e9a188ff54bb,2.93,2.7049999999999996,2.63,40,0,4,[B.Sc.] Electrical/Electronic Engineering,100.0,100.0,97.22222222222223,0.0,0,0,1,,,,,2.63,0.0,1,ee,ee,[B.Sc.] Electrical/Electronic Engineering
Sda0a2d45e429b655,2.66,2.45675,1.33,400,0,2,[B.Sc.] Computer Science,65.0,85.0,77.5,0.0,0,0,1,,,,,2.412702702702703,0.0,2,cs,cs,[B.Sc.] Computer Science
Sda3a09fc47ba323e,3.49,3.494324324324324,3.13,296,0,5,[B.Sc.] Computer Science,100.0,85.0,95.0,0.0,0,1,1,,,,,3.5384848484848486,0.0,6,cs,cs,[B.Sc.] Computer Science
Sda3c542c16b2ee77,3.67,3.664054054054054,3.39,296,0,2,[B.Sc.] Computer Science,100.0,100.0,100.0,0.0,0,1,1,,,,,3.6448571428571426,0.0,2,cs,cs,[B.Sc.] Computer Science
Sda71cc2bad7fab05,3.34,3.3346341463414633,3.06,328,0,4,[B.Sc.] Electrical and Electronic Engineering,100.0,85.0,92.22222222222223,0.0,0,1,1,,,,,3.3027027027027027,0.0,1,ee,ee,[B.Sc.] Electrical and Electronic Engineering
